"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-12-31,"66106","KS","Kansas City","Wyandotte County","Kansas City",4994,940,-0.0196,-0.0019,0.0049,8016
2019-12-31,"01843","MA","Boston-Cambridge-Newton","Essex County","Lawrence",4995,1830,0.0176,0.0351,0.0385,5054
2019-12-31,"68114","NE","Omaha-Council Bluffs","Douglas County","Omaha",4996,1350,-0.0062,-0.0033,-0.0023,4846
2019-12-31,"66202","KS","Kansas City","Johnson County","Mission",4997,1250,0.0074,0.0012,0.0429,6317
2019-12-31,"60431","IL","Chicago-Naperville-Elgin","Will County","Joliet",4998,1630,0.0076,0.0213,0.0472,4998
2019-12-31,"76018","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",4999,1560,0.0084,0.0025,0.0727,8988
2019-12-31,"21076","MD","Baltimore-Columbia-Towson","Anne Arundel County","Hanover",5000,2100,-0.0002,-0.0263,0.038,7835
2019-12-31,"72802","AR","Russellville","Pope County","Russellville",5001,910,0.0126,0.0534,0.0291,6131
2019-12-31,"43211","OH","Columbus","Franklin County","Columbus",5002,880,0.0167,0.0234,0.006,8889
2019-12-31,"75090","TX","Sherman-Denison","Grayson County","Sherman",5003,1080,-0.006,-0.0227,0.0164,7476
2019-12-31,"46528","IN","Elkhart-Goshen","Elkhart County","Goshen",5004,910,0.0032,-0.007,-0.0386,8046
2019-12-31,"20879","MD","Washington-Arlington-Alexandria","Montgomery County","Gaithersburg",5005,1640,0.0031,0.0252,0.0026,8990
2019-12-31,"74801","OK","Shawnee","Pottawatomie County","Shawnee",5006,760,-0.0019,0.0238,0.0085,8089
2019-12-31,"45449","OH","Dayton","Montgomery County","West Carrollton",5007,920,-0.0029,0.0305,0.0211,6944
2019-12-31,"44320","OH","Akron","Summit County","Akron",5008,760,0.0052,0.0461,0.024,8277
2019-12-31,"80921","CO","Colorado Springs","El Paso County","Colorado Springs",5009,1830,-0.0186,0.0176,-0.0035,10637
2019-12-31,"31558","GA","St. Marys","Camden County","Saint Marys",5010,1100,0.0095,-0.0303,0.0067,9279
2019-12-31,"84721","UT","Cedar City","Iron County","Cedar City",5011,1040,-0.0075,0.0009,-0.0387,1967
2019-12-31,"84098","UT","Summit Park","Summit County","Park City",5012,2510,-0.0139,-0.0373,-0.019,14405
2019-12-31,"44202","OH","Akron","Portage County","Aurora",5013,1470,0.003,0.0175,-0.0207,9001
2019-12-31,"95133","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",5014,3120,0.0073,-0.0118,-0.0051,7655
2019-12-31,"10308","NY","New York-Newark-Jersey City","Richmond County","New York",5015,2170,0.0077,0.0472,0.0589,10182
2019-12-31,"44011","OH","Cleveland-Elyria","Lorain County","Avon",5016,1380,-0.0223,-0.0089,0.103,8837
2019-12-31,"02171","MA","Boston-Cambridge-Newton","Norfolk County","Quincy",5017,2260,-0.0091,-0.0495,-0.0027,7034
2019-12-31,"15239","PA","Pittsburgh","Allegheny County","Plum",5018,1060,-0.0132,-0.0289,-0.0634,7692
2019-12-31,"67114","KS","Wichita","Harvey County","Newton",5019,790,-0.0079,-0.0049,-0.0633,8032
2019-12-31,"32176","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Ormond Beach",5020,1710,-0.0126,-0.0031,0.0178,11601
2019-12-31,"10552","NY","New York-Newark-Jersey City","Westchester County","Mount Vernon",5021,2010,0.0025,-0.0141,0.0334,1834
2019-12-31,"44001","OH","Cleveland-Elyria","Lorain County","Amherst",5022,1040,0.0093,0.0203,0.0134,8262
2019-12-31,"19040","PA","Philadelphia-Camden-Wilmington","Montgomery County","Upper Moreland Township",5023,1470,-0.0203,0.0055,0.0232,7064
2019-12-31,"37216","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",5024,1460,0.0078,0.0212,0.0179,9238
2019-12-31,"44067","OH","Akron","Summit County","Northfield",5025,1370,0.0088,0.027,0.057,8595
2019-12-31,"60439","IL","Chicago-Naperville-Elgin","Cook County","Lemont",5026,1540,-0.006,-0.0073,-0.0024,8760
2019-12-31,"20005","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",5027,2450,-0.0103,-0.0029,0.0347,6354
2019-12-31,"11418","NY","New York-Newark-Jersey City","Queens County","New York",5028,2110,-0.0095,0.0099,0.007,8756
2019-12-31,"10541","NY","New York-Newark-Jersey City","Putnam County","Town Of Carmel",5029,2280,-0.0204,0.0146,0.0805,9257
2019-12-31,"49685","MI","Traverse City","Grand Traverse County","Traverse City",5030,1430,0.0089,0.0451,-0.0316,7518
2019-12-31,"19608","PA","Reading","Berks County","Spring Township",5031,1300,0.0116,0.0143,0.0113,8046
2019-12-31,"01720","MA","Boston-Cambridge-Newton","Middlesex County","Acton",5032,2480,0.0104,-0.0074,0.0197,8403
2019-12-31,"34233","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",5033,1680,0.0178,0.0247,-0.0006,9218
2019-12-31,"64063","MO","Kansas City","Jackson County","Lees Summit",5034,1050,-0.0117,0.024,0.031,8083
2019-12-31,"46806","IN","Fort Wayne","Allen County","Fort Wayne",5035,680,0.0078,0.029,0.0223,8918
2019-12-31,"99212","WA","Spokane-Spokane Valley","Spokane County","Spokane Valley",5036,1230,-0.0047,0.0379,0.0696,7927
2019-12-31,"01056","MA","Springfield","Hampden County","Ludlow",5037,1250,0.0029,0.0082,0.0275,7500
2019-12-31,"11415","NY","New York-Newark-Jersey City","Queens County","New York",5038,1990,-0.0087,0.0345,0.0157,9080
2019-12-31,"27403","NC","Greensboro-High Point","Guilford County","Greensboro",5039,890,0.0116,0.0149,0.0297,7247
2019-12-31,"40215","KY","Louisville/Jefferson County","Jefferson County","Louisville",5040,760,0.002,0.0143,-0.0688,7634
2019-12-31,"48176","MI","Ann Arbor","Washtenaw County","Saline",5041,1600,0.0053,-0.0056,-0.0598,7493
2019-12-31,"10954","NY","New York-Newark-Jersey City","Rockland County","Town Of Clarkstown",5042,2200,-0.0116,0.0087,0.0249,1395
2019-12-31,"77578","TX","Houston-The Woodlands-Sugar Land","Brazoria County","Manvel",5043,1730,0.0068,0.0047,-0.0054,8063
2019-12-31,"44131","OH","Cleveland-Elyria","Cuyahoga County","Seven Hills",5044,1190,-0.0113,-0.0191,0.0157,9081
2019-12-31,"66203","KS","Kansas City","Johnson County","Shawnee",5045,1210,0.0056,-0.0246,-0.0186,7180
2019-12-31,"63111","MO","St. Louis","Saint Louis City","Saint Louis",5046,760,0.0126,0.0446,0.04,7143
2019-12-31,"07108","NJ","New York-Newark-Jersey City","Essex County","Newark",5047,1510,0.004,0.0281,0.0272,3693
2019-12-31,"48168","MI","Detroit-Warren-Dearborn","Wayne County","Northville",5048,1630,-0.0129,-0.0421,-0.0296,9846
2019-12-31,"29420","SC","Charleston-North Charleston","Charleston County","North Charleston",5049,1250,0.0106,0.0224,0.0237,8042
2019-12-31,"12304","NY","Albany-Schenectady-Troy","Schenectady County","Schenectady",5050,1090,0.0095,0.03,0.0378,7006
2019-12-31,"60443","IL","Chicago-Naperville-Elgin","Cook County","Matteson",5051,1340,0.0261,0.0129,-0.0153,7004
2019-12-31,"19348","PA","Philadelphia-Camden-Wilmington","Chester County","East Marlborough Township",5052,1700,-0.0162,-0.0084,0.0205,7687
2019-12-31,"55447","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Plymouth",5053,1570,0.0112,0.0169,0.0374,7650
2019-12-31,"20018","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",5054,2220,-0.017,-0.0063,0.0085,7415
2019-12-31,"31768","GA","Moultrie","Colquitt County","Moultrie",5055,1020,0.0036,0.022,0.0265,3981
2019-12-31,"90732","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",5056,2640,-0.0073,-0.0012,0.0153,7771
2019-12-31,"28043","NC","Forest City","Rutherford County","Forest City",5057,1040,-0.0152,0.0371,-0.0255,8516
2019-12-31,"36265","AL","Anniston-Oxford-Jacksonville","Calhoun County","Jacksonville",5058,830,0.0119,0.0576,0.0295,6306
2019-12-31,"73130","OK","Oklahoma City","Oklahoma County","Midwest City",5059,860,0.0151,0.0176,-0.0705,8875
2019-12-31,"92868","CA","Los Angeles-Long Beach-Anaheim","Orange County","Orange",5060,2380,-0.0132,-0.0022,0.0322,4881
2019-12-31,"46517","IN","Elkhart-Goshen","Elkhart County","Elkhart",5061,900,0.0052,0.0114,-0.0212,6223
2019-12-31,"83634","ID","Boise City","Ada County","Kuna",5062,1410,0.0039,0.0259,0.0882,9548
2019-12-31,"66047","KS","Lawrence","Douglas County","Lawrence",5063,1100,0.0063,0.0106,-0.0056,6470
2019-12-31,"23061","VA","Virginia Beach-Norfolk-Newport News","Gloucester County","Gloucester",5064,1240,-0.0262,-0.0135,-0.0333,10352
2019-12-31,"30116","GA","Atlanta-Sandy Springs-Roswell","Carroll County","Carrollton",5065,1030,-0.0027,-0.0027,0.0363,8161
2019-12-31,"02888","RI","Providence-Warwick","Kent County","Warwick",5066,1490,0.0129,0.0119,0.0318,7951
2019-12-31,"80002","CO","Denver-Aurora-Lakewood","Jefferson County","Arvada",5067,1880,0.0063,0.0026,0.0161,6141
2019-12-31,"97078","OR","Portland-Vancouver-Hillsboro","Washington County","Beaverton",5068,1510,-0.0096,0.0093,-0.0208,5843
2019-12-31,"55437","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Bloomington",5069,1580,-0.0017,-0.0044,0.0163,4902
2019-12-31,"80224","CO","Denver-Aurora-Lakewood","Denver County","Denver",5070,1870,0.0068,0.0062,0.0361,6479
2019-12-31,"93618","CA","Visalia-Porterville","Tulare County","Dinuba",5071,1210,0.0287,0.0262,0.0125,5751
2019-12-31,"89118","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",5072,1370,-0.0041,0.0114,0.0448,9294
2019-12-31,"13850","NY","Binghamton","Broome County","Town Of Vestal",5073,1160,0.0201,0.0233,0.0184,7982
2019-12-31,"62401","IL","Effingham","Effingham County","Effingham",5074,1120,0.0132,0.0271,0.0671,7119
2019-12-31,"90606","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Whittier",5075,2350,-0.0123,0.016,0.0163,7516
2019-12-31,"45505","OH","Springfield","Clark County","Springfield",5076,670,0.0044,0.0329,0.0144,7208
2019-12-31,"95054","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Santa Clara",5077,3420,0.0046,0.0046,0.0252,6277
2019-12-31,"99004","WA","Spokane-Spokane Valley","Spokane County","Cheney",5078,1170,-0.0103,-0.0071,0.0266,5832
2019-12-31,"31520","GA","Brunswick","Glynn County","Brunswick",5079,1190,0.0071,0.0561,0.1019,7852
2019-12-31,"75235","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",5080,1480,-0.0002,0.0161,0.0278,6096
2019-12-31,"20659","MD","California-Lexington Park","Saint Marys County","Mechanicsville",5081,1540,-0.0206,-0.0011,-0.036,8399
2019-12-31,"85715","AZ","Tucson","Pima County","Tucson",5082,1400,0.0003,0.0195,0.0554,8167
2019-12-31,"44110","OH","Cleveland-Elyria","Cuyahoga County","Cleveland",5083,760,0.0022,0.024,-0.0514,6529
2019-12-31,"48125","MI","Detroit-Warren-Dearborn","Wayne County","Dearborn Heights",5084,1000,0.0112,0.0147,0.0195,9582
2019-12-31,"60450","IL","Chicago-Naperville-Elgin","Grundy County","Morris",5085,1190,-0.0031,-0.0107,0.015,6494
2019-12-31,"75022","TX","Dallas-Fort Worth-Arlington","Denton County","Flower Mound",5086,2120,-0.0055,0.0296,0.0606,8596
2019-12-31,"88007","NM","Las Cruces","Dona Ana County","Las Cruces",5087,1080,-0.0034,0.0272,0.0079,7368
2019-12-31,"19027","PA","Philadelphia-Camden-Wilmington","Montgomery County","Cheltenham Township",5088,1730,0.0083,-0.0148,0.0003,6093
2019-12-31,"91103","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Pasadena",5089,2760,-0.0091,0.0094,0.0191,6310
2019-12-31,"33483","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Delray Beach",5090,2870,-0.0087,0.041,0.0532,10728
2019-12-31,"66030","KS","Kansas City","Johnson County","Gardner",5091,1200,0.0153,0.0325,-0.0292,7631
2019-12-31,"66046","KS","Lawrence","Douglas County","Lawrence",5092,1050,0.0292,0.046,-0.0248,6255
2019-12-31,"43078","OH","Urbana","Champaign County","Urbana",5093,1000,0.0086,0.0015,-0.0056,7504
2019-12-31,"95827","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Rancho Cordova",5094,1750,-0.0053,0.0104,0.0313,5607
2019-12-31,"80207","CO","Denver-Aurora-Lakewood","Denver County","Denver",5095,1770,0.0198,0.0415,0.0249,8411
2019-12-31,"82007","WY","Cheyenne","Laramie County","Cheyenne",5096,1030,-0.0056,0.0093,0.0128,5885
2019-12-31,"32804","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",5097,1620,-0.0033,0.0049,0.0144,8941
2019-12-31,"77505","TX","Houston-The Woodlands-Sugar Land","Harris County","Pasadena",5098,1280,0.022,0.0135,-0.0379,6470
2019-12-31,"71037","LA","Shreveport-Bossier City","Bossier Parish","Haughton",5099,1270,0.0022,-0.0035,0.0147,6946
2019-12-31,"43609","OH","Toledo","Lucas County","Toledo",5100,750,0.0075,0.0467,0.0221,8122
2019-12-31,"46311","IN","Chicago-Naperville-Elgin","Lake County","Dyer",5101,1290,-0.0117,-0.0339,-0.0384,8901
2019-12-31,"46324","IN","Chicago-Naperville-Elgin","Lake County","Hammond",5102,1040,0.0075,0.0058,-0.0211,8115
2019-12-31,"07652","NJ","New York-Newark-Jersey City","Bergen County","Paramus",5103,2540,-0.0135,-0.0152,0.0592,8417
2019-12-31,"55412","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",5104,1320,0.0039,0.0051,0.0285,8595
2019-12-31,"39507","MS","Gulfport-Biloxi-Pascagoula","Harrison County","Gulfport",5105,1050,0.0086,-0.005,0.0243,6774
2019-12-31,"01027","MA","Springfield","Hampshire County","Easthampton",5106,1610,0.0051,-0.0205,0.1679,6267
2019-12-31,"59714","MT","Bozeman","Gallatin County","Belgrade",5107,1620,-0.0061,0.0031,0.0016,7963
2019-12-31,"40330","KY",,"Mercer County","Harrodsburg",5108,910,0.0073,0.0171,0.0036,3724
2019-12-31,"60426","IL","Chicago-Naperville-Elgin","Cook County","Harvey",5109,1350,0.0213,0.0193,0.0326,10049
2019-12-31,"93444","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County","Nipomo",5110,2380,0.0042,0.0167,0.0743,6749
2019-12-31,"08536","NJ","New York-Newark-Jersey City","Middlesex County","Plainsboro Township",5111,1720,0.0021,0.002,-0.0265,5801
2019-12-31,"85215","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",5112,1540,-0.0014,0.0238,0.058,7324
2019-12-31,"36092","AL","Montgomery","Elmore County","Wetumpka",5113,970,-0.0041,0.0029,-0.0732,6287
2019-12-31,"45245","OH","Cincinnati","Hamilton County","Cincinnati",5114,1220,0.0173,-0.0173,-0.0185,6695
2019-12-31,"91724","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Covina",5115,2350,0.003,0.0091,0.0045,7295
2019-12-31,"27401","NC","Greensboro-High Point","Guilford County","Greensboro",5116,960,0.0029,0.0415,0.069,6182
2019-12-31,"53716","WI","Madison","Dane County","Madison",5117,1380,-0.0062,0.0063,-0.0007,6925
2019-12-31,"07866","NJ","New York-Newark-Jersey City","Morris County","Rockaway Township",5118,2090,-0.0096,-0.0235,-0.0013,9447
2019-12-31,"29307","SC","Spartanburg","Spartanburg County","Spartanburg",5119,1040,-0.0069,0.0158,0.0251,6346
2019-12-31,"73135","OK","Oklahoma City","Oklahoma County","Oklahoma City",5120,850,0.0099,0.0227,-0.0089,7283
2019-12-31,"96150","CA","Sacramento--Roseville--Arden-Arcade","El Dorado County","South Lake Tahoe",5121,1970,-0.0017,0.0074,0.0082,19743
2019-12-31,"85028","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",5122,1950,-0.0066,0.0032,0.064,8602
2019-12-31,"71301","LA","Alexandria","Rapides Parish","Alexandria",5123,820,-0.0036,0.0444,-0.029,5667
2019-12-31,"93950","CA","Salinas","Monterey County","Pacific Grove",5124,3210,-0.008,-0.0027,0.0397,5872
2019-12-31,"36360","AL","Ozark","Dale County","Ozark",5125,820,0.0125,0.0107,-0.107,7406
2019-12-31,"02818","RI","Providence-Warwick","Kent County","East Greenwich",5126,1800,0.0083,0.0242,0.0057,7207
2019-12-31,"27803","NC","Rocky Mount","Nash County","Rocky Mount",5127,770,-0.004,0.033,0.03,8206
2019-12-31,"44104","OH","Cleveland-Elyria","Cuyahoga County","Cleveland",5128,840,-0.0194,0.0023,0.0213,4617
2019-12-31,"20871","MD","Washington-Arlington-Alexandria","Montgomery County","Clarksburg",5129,1850,-0.0156,-0.0362,-0.0414,9461
2019-12-31,"84044","UT","Salt Lake City","Salt Lake County","Magna",5130,1270,-0.0123,-0.0279,-0.0225,9079
2019-12-31,"82070","WY","Laramie","Albany County","Laramie",5131,1090,0.0066,0.0579,0.0794,6688
2019-12-31,"04092","ME","Portland-South Portland","Cumberland County","Westbrook",5132,1710,0.0105,0.0515,0.0366,6288
2019-12-31,"77069","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",5133,1390,0.0197,0.0171,0.0159,6435
2019-12-31,"27886","NC","Rocky Mount","Edgecombe County","Tarboro",5134,650,0.0123,0.0424,0.0184,6368
2019-12-31,"36066","AL","Montgomery","Autauga County","Prattville",5135,1180,-0.0074,-0.001,0.0512,7153
2019-12-31,"48314","MI","Detroit-Warren-Dearborn","Macomb County","Sterling Heights",5136,1380,0.0024,0.0046,0.0137,7244
2019-12-31,"32796","FL","Palm Bay-Melbourne-Titusville","Brevard County","Titusville",5137,1240,-0.0023,0.0024,-0.0014,9409
2019-12-31,"15220","PA","Pittsburgh","Allegheny County","Pittsburgh",5138,1190,0.0189,0.0214,0.0519,6346
2019-12-31,"01606","MA","Worcester","Worcester County","Worcester",5139,1410,-0.0027,-0.009,-0.0066,7023
2019-12-31,"67211","KS","Wichita","Sedgwick County","Wichita",5140,700,0.0042,0.0179,-0.0189,8022
2019-12-31,"46013","IN","Indianapolis-Carmel-Anderson","Madison County","Anderson",5141,810,0.0165,0.0761,0.0757,7055
2019-12-31,"14213","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Buffalo",5142,920,0.0016,-0.0093,0.004,6082
2019-12-31,"92596","CA","Riverside-San Bernardino-Ontario","Riverside County","Winchester",5143,2010,-0.0051,-0.0065,0.0136,8717
2019-12-31,"34465","FL","Homosassa Springs","Citrus County","Beverly Hills",5144,1010,-0.0023,0.0046,0.0028,9619
2019-12-31,"44511","OH","Youngstown-Warren-Boardman","Mahoning County","Youngstown",5145,700,0.0142,0.0102,-0.0266,8759
2019-12-31,"48382","MI","Detroit-Warren-Dearborn","Oakland County","Commerce",5146,1800,-0.0024,-0.0283,0.0441,10165
2019-12-31,"13204","NY","Syracuse","Onondaga County","Syracuse",5147,1010,0.0027,-0.0071,0.0146,5266
2019-12-31,"30035","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Stone Mountain",5148,1220,0.0175,0.0449,0.0949,7842
2019-12-31,"31903","GA","Columbus","Muscogee County","Columbus",5149,700,0.0222,0.0523,0.0712,5461
2019-12-31,"55431","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Bloomington",5150,1520,-0.0079,0.0119,0.0141,6828
2019-12-31,"71701","AR","Camden","Ouachita County","Camden",5151,790,-0.0194,0.0306,0.0044,7426
2019-12-31,"01950","MA","Boston-Cambridge-Newton","Essex County","Newburyport",5152,2070,-0.0205,-0.015,0.059,7961
2019-12-31,"12477","NY","Kingston","Ulster County","Town of Saugerties",5153,1520,-0.0112,-0.0227,-0.0422,8063
2019-12-31,"33004","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Dania Beach",5154,1570,-0.0132,-0.0037,-0.0229,7627
2019-12-31,"19963","DE","Salisbury","Sussex County","Milford",5155,1320,0.0075,0.0157,0.0103,7502
2019-12-31,"45251","OH","Cincinnati","Hamilton County","Northgate",5156,1020,-0.0199,-0.0185,-0.0007,8163
2019-12-31,"48813","MI","Lansing-East Lansing","Eaton County","Charlotte",5157,810,-0.0038,-0.0259,-0.081,4119
2019-12-31,"94506","CA","San Francisco-Oakland-Hayward","Contra Costa County","Danville",5158,4090,-0.0092,-0.0454,-0.0306,16366
2019-12-31,"73115","OK","Oklahoma City","Oklahoma County","Del City",5159,820,0.0184,0.0318,-0.0016,8461
2019-12-31,"17552","PA","Lancaster","Lancaster County","Mount Joy",5160,1160,-0.0128,-0.0136,0.0022,8110
2019-12-31,"57301","SD","Mitchell","Davison County","Mitchell",5161,860,0.0038,0.0094,-0.0341,6427
2019-12-31,"80109","CO","Denver-Aurora-Lakewood","Douglas County","Castle Rock",5162,2130,-0.0117,-0.0082,-0.0167,9042
2019-12-31,"60661","IL","Chicago-Naperville-Elgin","Cook County","Chicago",5163,2050,-0.0134,-0.0496,-0.0704,9399
2019-12-31,"55075","MN","Minneapolis-St. Paul-Bloomington","Dakota County","South Saint Paul",5164,1250,0.0018,-0.0047,-0.0298,7194
2019-12-31,"34482","FL","Ocala","Marion County","Ocala",5165,1210,0.011,0.0194,0.0078,7562
2019-12-31,"20876","MD","Washington-Arlington-Alexandria","Montgomery County","Germantown",5166,1850,-0.0033,0.0028,-0.0173,8743
2019-12-31,"80915","CO","Colorado Springs","El Paso County","Colorado Springs",5167,1460,0.0145,0.0261,0.0352,7851
2019-12-31,"35126","AL","Birmingham-Hoover","Jefferson County","Clay",5168,860,-0.0026,0.0216,-0.0905,8353
2019-12-31,"21078","MD","Baltimore-Columbia-Towson","Harford County","Havre de Grace",5169,1540,-0.0012,0.0044,-0.0074,7788
2019-12-31,"79413","TX","Lubbock","Lubbock County","Lubbock",5170,1130,0.0143,0.0113,0.0391,7778
2019-12-31,"34994","FL","Port St. Lucie","Martin County","Stuart",5171,1590,-0.0013,0.0015,0.0399,9155
2019-12-31,"77503","TX","Houston-The Woodlands-Sugar Land","Harris County","Pasadena",5172,1230,0.0003,0.0194,0.0092,6029
2019-12-31,"02445","MA","Boston-Cambridge-Newton","Norfolk County","Brookline",5173,3190,0.0096,-0.0188,0.0288,10781
2019-12-31,"56537","MN","Fergus Falls","Otter Tail County","Fergus Falls",5174,870,-0.011,-0.0328,0.0274,7528
2019-12-31,"50208","IA","Newton","Jasper County","Newton",5175,920,0.0121,0.002,-0.0379,7526
2019-12-31,"91501","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Burbank",5176,2830,0.0046,0.011,0.0224,4826
2019-12-31,"34442","FL","Homosassa Springs","Citrus County","Hernando",5177,1220,-0.0013,0.0196,0.0761,7122
2019-12-31,"32097","FL","Jacksonville","Nassau County","Yulee",5178,1520,-0.0078,-0.0124,0.0237,6975
